,Name,Location,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,New_Price,Price,0,1,2,3,4,5,6,7,8,9,10
180,1548,7,2012,53537,13.0,1798,157.75,5.0,0,6.89,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
181,287,2,2006,216000,17.0,1399,68,5.0,0,1.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
182,109,5,2014,51000,22.4,1995,190,5.0,69.47,33.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
183,186,6,2007,118500,12.0,1598,102.5,5.0,0,1.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
184,1824,5,2012,63000,22.0,1199,73.9,5.0,0,4.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
185,1462,9,2015,25000,19.9,1461,108.5,8.0,0,6.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
186,1274,1,2014,37382,13.0,2143,201.1,5.0,0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
187,976,7,2017,24773,21.0,1197,83.1,5.0,8.78,7.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
188,633,4,2012,62000,22.3,1582,126.32,5.0,0,4.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
189,695,7,2017,52340,19.8,1086,68.05,5.0,0,4.04,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
190,863,7,2016,56739,15.0,1997,120,7.0,0,10.31,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
191,811,3,2018,36091,12.0,2179,187.7,5.0,0,55.76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
192,330,2,2010,120000,20.0,1399,68,5.0,0,2.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
193,1064,9,2016,33000,25.4,1248,88.50,7.0,12.74,8.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
195,367,8,2014,52000,25.0,1498,98.6,5.0,0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
196,694,6,2015,43571,20.3,1197,78.9,5.0,0,3.55,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
197,367,8,2013,50000,25.0,1498,98.6,5.0,0,3.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
198,1482,5,2008,113000,17.0,1896,106,5.0,0,4.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
199,1440,4,2014,90000,19.8,1461,83.8,5.0,0,5.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200,854,2,2017,29000,17.4,1493,100,7.0,10.52,6.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
201,1185,9,2016,20000,24.0,1248,88.5,5.0,11.98,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
202,753,7,2016,61012,18.0,1197,81.83,5.0,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
203,1475,6,2009,87459,14.0,1390,85,5.0,0,2.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
204,1599,10,2010,70500,15.6,1193,64.1,5.0,0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
205,44,4,2015,64103,15.7,1968,174.33,5.0,0,19.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
206,1502,9,2014,76000,14.0,1798,177.5,5.0,0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
207,1720,4,2014,104000,23.5,1364,67.06,5.0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
209,1239,7,2014,37245,14.0,1595,120.7,5.0,0,11.96,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
210,364,8,2013,45000,27.0,1498,98.6,5.0,8.54,3.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
211,633,6,2012,117837,22.3,1582,126.32,5.0,0,4.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
212,1443,9,2014,30000,20.4,1461,83.8,5.0,0,5.95,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
213,522,4,2015,27057,15.2,1591,121.3,5.0,0,8.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
214,1186,9,2016,8500,20.5,998,67,5.0,0,4.22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
215,1329,8,2010,30500,11.7,1796,186,5.0,0,10.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
216,39,4,2012,56000,11.0,2967,246.7,5.0,0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
217,695,10,2012,44000,19.8,1086,68.05,5.0,0,2.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
218,1525,9,2017,10500,14.0,1598,103.52,5.0,0,8.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
219,1553,5,2017,26000,14.6,1798,177.46,5.0,33.58,26.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
220,740,3,2018,25166,17.1,1197,81.86,5.0,0,8.22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
221,378,8,2014,64000,25.0,1498,98.6,5.0,0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
222,1196,2,2004,61000,18.0,998,67.1,5.0,0,1.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
223,910,5,2013,107000,21.0,1461,65,5.0,9.12,3.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
224,1325,3,2018,29161,19.2,2143,167.62,5.0,0,39.41,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
225,1207,8,2013,32000,22.0,998,67.04,5.0,5.29,2.65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
226,1412,3,2015,46173,19.0,1461,108.5,5.0,0,8.92,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
227,1160,4,2013,47000,17.0,1248,0,5.0,0,4.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
228,1350,7,2017,26327,16.8,1998,189.08,4.0,44.28,35.67,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
230,1573,6,2007,200000,17.0,1396,53.5,5.0,0,0.85,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
231,170,7,2016,60813,18.0,1199,76.8,5.0,0,3.32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
232,1823,9,2012,45000,22.0,1199,73.9,5.0,0,3.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
233,1173,5,2016,64000,22.0,1248,74,5.0,0,6.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
234,326,8,2012,41284,20.0,1399,68.05,5.0,0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
235,1777,7,2019,14165,11.3,2755,171.5,7.0,20.74,19.64,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
236,582,9,2011,67000,11.7,2199,194.3,7.0,0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
237,459,8,2011,32572,17.0,1497,117.3,5.0,11.74,3.87,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
238,715,7,2018,14960,18.0,1197,81.83,5.0,0,6.27,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
239,1325,7,2015,55980,19.2,2143,167.62,5.0,0,18.12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
240,167,9,2013,74000,25.4,936,57.6,5.0,0,2.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
241,765,7,2015,56847,22.5,1396,88.73,5.0,0,7.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
242,1766,3,2015,121374,12.9,2494,100.6,7.0,0,14.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
243,1059,2,2013,52000,20.7,1248,88.76,7.0,0,6.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
244,1759,9,2014,118000,12.0,2494,102,7.0,0,10.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
245,607,9,2007,72000,17.0,1086,0,5.0,0,0.95,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
246,450,7,2016,33915,17.0,1497,117.3,5.0,0,8.09,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
247,135,0,2014,82002,17.0,1995,184,5.0,0,18.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
248,568,9,2017,33000,24.0,1120,70,5.0,0,4.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
249,1016,2,2016,34000,28.0,1248,88.5,5.0,0,8.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
250,1537,8,2012,55000,20.0,1598,103.6,5.0,0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
251,500,7,2006,160538,13.0,1493,82,5.0,0,1.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
252,1826,6,2014,60000,19.9,1498,103.6,5.0,0,3.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
253,476,3,2017,49575,18.0,1199,88.7,5.0,0,7.17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
254,691,6,2010,83000,19.8,1086,68.05,5.0,0,1.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
255,616,7,2018,51346,16.3,1995,183,5.0,0,21.99,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
256,1775,10,2017,43000,13.6,2393,147.8,7.0,25.52,18.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
257,1084,6,2011,35000,19.0,796,35,5.0,0,1.85,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
258,1168,3,2017,27872,20.0,1197,81.80,5.0,0,5.95,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
259,574,9,2014,16514,18.0,1197,82,5.0,0,3.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
260,1159,10,2012,120000,22.0,1248,74,5.0,0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
261,649,5,2008,143275,22.0,1582,126.2,5.0,14.07,2.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
262,601,5,2006,99000,0.0,1086,0,5.0,0,1.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
263,716,9,2010,52000,17.0,1197,80,5.0,0,2.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
264,1294,3,2017,29819,11.5,2987,254.79,5.0,95.13,61.29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
265,1320,1,2014,57000,15.0,2148,170,5.0,0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
266,1096,5,2014,88500,23.0,1248,73.94,5.0,0,4.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
267,511,1,2016,28000,19.6,1582,126.2,5.0,0,13.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
268,950,10,2010,67000,19.0,998,66.1,5.0,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
269,1430,4,2016,26000,19.6,1461,108.45,5.0,0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
270,213,4,2010,120000,17.0,1248,76,5.0,0,1.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
271,145,3,2017,51982,16.5,2993,258,5.0,0,45.77,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
272,704,1,2010,36000,20.3,1197,78.9,5.0,0,3.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
273,1750,10,2016,47000,12.0,2494,102,7.0,0,12.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
274,1233,9,2002,60000,17.0,993,60,5.0,0,0.55,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
275,1159,5,2018,31025,28.0,1248,74,5.0,0,7.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
276,890,10,2013,105000,12.0,2179,120,8.0,0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
277,1662,10,2017,121900,22.9,1248,74,5.0,8.34,3.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
278,236,9,2017,22695,18.8,999,123.24,5.0,0,8.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
279,1143,6,2012,73000,23.0,1248,74,5.0,0,4.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
280,956,7,2016,32227,22.7,796,47.3,5.0,0,3.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
281,419,6,2011,55000,17.0,1497,118,5.0,0,4.21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
282,59,7,2018,11287,12.0,2967,241.4,7.0,0,70.36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
283,1479,9,2009,48000,17.0,1896,105,5.0,0,2.95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
284,637,7,2012,54308,17.0,1591,121.3,5.0,0,4.28,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
285,420,6,2009,78442,16.0,1497,118,5.0,0,3.57,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
286,763,8,2013,46000,21.0,1396,88.8,5.0,0,3.11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
287,766,3,2014,45051,15.0,1396,98.6,5.0,0,5.96,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
288,1848,5,2011,69000,20.5,1598,103.6,5.0,0,4.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
289,451,0,2014,49000,17.0,1497,117.3,5.0,0,6.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
290,1662,10,2018,45000,22.9,1248,74,5.0,8.34,5.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
291,95,10,2015,64000,18.4,1995,177,5.0,0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
292,1203,4,2009,60000,18.0,1061,67,5.0,0,1.35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
293,488,4,2015,62178,18.0,1199,88.7,5.0,8.85,4.85,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
294,1801,3,2012,58006,15.0,1896,105,5.0,0,6.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
295,698,5,2010,74000,20.3,1197,78.9,5.0,0,3.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
296,1318,7,2015,77771,19.2,2143,170,5.0,0,18.64,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
297,699,10,2012,45275,20.3,1197,78.9,5.0,0,2.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
298,1775,2,2016,48000,13.6,2393,147.8,7.0,25.4,20.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
299,29,7,2015,31652,17.6,1968,174.33,5.0,0,26.78,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
300,1761,5,2010,109000,12.9,2494,100.6,7.0,0,8.26,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
301,1834,9,2015,31978,16.4,1198,73.9,5.0,0,3.89,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
302,961,5,2011,70000,20.9,998,67.1,5.0,0,2.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
303,457,9,2017,15000,18.0,1497,117.3,5.0,16.67,12.69,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
304,1594,3,2013,59138,17.0,1405,70,5.0,0,2.58,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
305,28,7,2014,61726,17.6,1968,174.33,5.0,0,20.77,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
306,1283,4,2015,48000,17.0,2143,136,5.0,0,20.26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
307,601,2,2006,58000,0.0,1086,0,5.0,0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
308,1160,8,2011,60020,17.0,1248,0,5.0,0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
309,1005,5,2014,77815,23.0,998,67.04,5.0,0,4.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
310,1293,5,2017,29000,17.0,2143,201.15,5.0,79.43,57.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
311,820,4,2017,44000,12.0,2179,187.7,5.0,0,44.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
312,1849,5,2011,108626,20.5,1598,103.6,5.0,0,3.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
313,1081,5,2012,71791,14.0,796,35,5.0,0,2.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
314,388,7,2012,91931,18.0,1198,86.8,5.0,6.62,3.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
315,1644,5,2000,158000,14.0,2956,83.1,7.0,0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
316,1580,10,2012,91183,18.0,1248,75,5.0,0,2.85,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
317,1197,4,2012,65000,18.0,998,67.1,5.0,0,2.65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
318,925,5,2015,88428,16.0,2179,140,7.0,0,10.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
319,1593,10,2008,138000,17.0,1396,70,5.0,0,1.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
320,1056,9,2018,18000,16.0,1373,93.7,7.0,0,8.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
321,346,9,2011,60000,11.0,2354,177.6,5.0,0,4.45,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
322,1137,8,2012,48000,19.0,1248,73.9,5.0,0,3.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
323,302,5,2009,160000,17.0,1399,68,5.0,0,2.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
324,433,8,2008,40000,17.0,1497,78,5.0,0,1.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
325,28,7,2014,51495,17.6,1968,174.33,5.0,0,21.95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
326,119,9,2011,30000,9.5,2993,313,4.0,0,49.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
327,66,3,2017,97430,14.7,2967,245,7.0,1.04,62.67,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
328,1225,10,2008,42496,36.82,998,67.1,5.0,0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
329,724,10,2012,83000,23.0,1396,90,5.0,0,5.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
330,708,1,2009,37000,16.9,1197,78.9,5.0,0,2.95,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
331,474,7,2016,28503,19.0,1199,88.7,5.0,0,6.86,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
332,1160,5,2015,76496,25.0,1248,74,5.0,0,6.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
333,750,10,2011,79152,18.0,1197,82.85,5.0,0,3.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
334,1831,8,2011,32000,16.4,1198,73.9,5.0,0,2.55,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
335,970,0,2009,35000,19.0,796,46.3,5.0,0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
336,1703,2,2004,105000,11.0,1794,125,5.0,0,2.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
337,970,2,2006,56000,19.0,796,46.3,5.0,0,1.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
338,1614,10,2012,73000,21.1,1248,88.8,5.0,0,3.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
339,970,10,2012,38000,19.0,796,46.3,5.0,0,2.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
340,1500,8,2013,775000,19.0,1968,141,5.0,0,7.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
341,1703,8,2008,80000,11.0,1794,125,5.0,0,2.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
342,753,3,2016,24973,18.0,1197,81.83,5.0,0,7.66,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
343,1178,2,2016,45000,24.0,1248,88.5,5.0,9.12,7.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
344,423,4,2010,87430,17.0,1497,118,5.0,0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
345,1579,5,2014,133944,18.0,1248,75,5.0,0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
346,367,8,2013,57000,25.0,1498,98.6,5.0,0,3.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
347,526,3,2016,27904,21.0,814,55.2,5.0,0,3.55,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
348,93,7,2015,30717,21.7,1995,190,5.0,58.67,25.99,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
349,633,1,2012,80000,22.3,1582,126.32,5.0,0,5.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
350,1612,0,2013,47304,21.0,1248,88.8,5.0,0,2.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
351,1506,6,2005,100000,14.4,1984,227,5.0,28.37,2.05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
352,965,10,2017,30000,24.0,998,67.1,5.0,4.48,3.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
353,258,9,2014,68000,22.0,1498,89.84,5.0,0,6.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
354,197,8,2011,21000,18.0,995,62,5.0,0,0.95,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
355,777,5,2017,21000,19.3,1999,177,5.0,72.64,52.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
356,408,6,2007,119000,13.0,1997,141.1,5.0,0,3.91,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
357,1551,7,2019,13747,14.6,1798,177.46,5.0,36.15,27.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
358,698,2,2009,620000,20.3,1197,78.9,5.0,0,2.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
359,1147,4,2013,70000,22.0,1248,74,5.0,0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
360,1141,9,2016,18000,18.0,1197,83.14,5.0,0,6.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
361,1378,2,2011,83000,23.0,1461,63.1,5.0,0,2.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
362,1134,9,2015,130000,23.0,1248,74,5.0,0,3.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
363,297,10,2012,63400,17.0,1399,67,5.0,0,3.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
